Day,death_cnt,case_cnt,daily_death,daily_cases,std_case_cnt,std_death_cnt,std_daily_death,std_daily_cases
2020-05-17,1247.4242424242425,43074.444444444445,24.17171717171732,715.7878787878799,14.658926149625643,14.585447416811704,20.626937550134738,20.626937550134738
2020-05-18,1271.0,43771.80808080808,23.575757575757507,697.3636363636324,14.830908189216668,14.756567372610064,20.868937712417463,20.868937712417463
2020-05-19,1294.090909090909,44450.83838383838,23.09090909090901,679.0303030303039,15.002820556636948,14.92761800680204,21.110839839144276,21.110839839144276
2020-05-20,1316.5252525252524,45111.121212121216,22.43434343434342,660.2828282828341,15.175066714641705,15.099000760246353,21.35321165342207,21.35321165342207
2020-05-21,1338.4242424242425,45752.82828282828,21.898989898990067,641.707070707067,15.347219915508886,15.27029102430524,21.595452667956614,21.595452667956614
2020-05-22,1359.8484848484848,46375.9595959596,21.424242424242266,623.1313131313145,15.518836412259876,15.44104727639543,21.836938475522558,21.836938475522558
2020-05-23,1380.6666666666667,46980.656565656565,20.818181818181984,604.6969696969682,15.690153047016848,15.611505171440193,22.078002342508434,22.078002342508434
2020-05-24,1400.8484848484848,47567.30303030303,20.181818181818016,586.6464646464665,15.86070791206926,15.781205116920896,22.317994306941216,22.317994306941216
2020-05-25,1420.4848484848485,48135.85858585859,19.63636363636374,568.5555555555547,16.03076232362026,15.950407119246279,22.55728207341046,22.55728207341046
2020-05-26,1439.4747474747476,48686.69696969697,18.989898989899075,550.8383838383816,16.19986003093409,16.11865721461663,22.795223640153775,22.795223640153775
2020-05-27,1458.0,49220.080808080806,18.525252525252426,533.3838383838374,16.367946558861238,16.285901200886542,23.031742353762024,23.031742353762024
2020-05-28,1475.989898989899,49736.0505050505,17.989898989899075,515.9696969696961,16.535110933587287,16.4522276579346,23.266963485100856,23.266963485100856
2020-05-29,1493.3535353535353,50235.0,17.36363636363626,498.94949494949833,16.701017820379157,16.617302931817918,23.500415176239095,23.500415176239095
2020-05-30,1510.171717171717,50717.11111111111,16.818181818181756,482.1111111111095,16.865760534183003,16.781219869780546,23.732228733008515,23.732228733008515
2020-05-31,1526.4343434343434,51182.67676767677,16.262626262626327,465.5656565656609,17.029159159938384,16.94379945828616,23.962150992038193,23.962150992038193
2020-06-01,1542.2929292929293,51632.19191919192,15.858585858585911,449.51515151515196,17.191017521501394,17.104846504604957,24.189905909122363,24.189905909122363
2020-06-02,1557.4646464646464,52066.0,15.171717171717091,433.80808080807765,17.35144211292504,17.264466968841962,24.415643334478624,24.415643334478624
2020-06-03,1572.2525252525252,52484.27272727273,14.787878787878753,418.27272727272793,17.51013318928406,17.422362608364764,24.638941489331344,24.638941489331344
2020-06-04,1586.3737373737374,52887.56565656565,14.121212121212238,403.2929292929257,17.66731681288782,17.578758352511535,24.86011847180114,24.86011847180114
2020-06-05,1600.1515151515152,53276.232323232325,13.777777777777828,388.6666666666715,17.822706516677023,17.733369170018502,25.07877118680908,25.07877118680908
2020-06-06,1613.4040404040404,53650.41414141414,13.252525252525174,374.1818181818162,17.976341670171195,17.886234232852047,25.294955031881297,25.294955031881297
2020-06-07,1626.1616161616162,54010.757575757576,12.75757575757575,360.34343434343464,18.128112844164217,18.037244660400347,25.508516026579862,25.508516026579862
2020-06-08,1638.4545454545455,54357.43434343435,12.29292929292933,346.6767676767704,18.27781666054444,18.186198093552406,25.71916799190554,25.71916799190554
2020-06-09,1650.3131313131314,54690.9595959596,11.858585858585911,333.52525252525083,18.425596445039975,18.33323713987395,25.927112605411875,25.927112605411875
2020-06-10,1661.7272727272727,55011.545454545456,11.41414141414134,320.58585858585866,18.57126479242207,18.478175333539102,26.132086164598988,26.132086164598988
