Day,death_cnt,case_cnt,daily_death,daily_cases,std_case_cnt,std_death_cnt,std_daily_death,std_daily_cases
2020-05-30,838.6666666666666,18570.272727272728,13.363636363636374,198.2121212121201,25.85042699004738,25.72085330226752,36.374779575875536,36.374779575875536
2020-05-31,851.89898989899,18763.08080808081,13.232323232323324,192.8080808080813,26.143054857430343,26.012014387456095,36.78654353138449,36.78654353138449
2020-06-01,864.8787878787879,18950.484848484848,12.979797979797922,187.40404040403882,26.428050490130495,26.295581492234092,37.1875679768044,37.1875679768044
2020-06-02,877.5757575757576,19132.484848484848,12.696969696969745,182.0,26.705995164625236,26.572132979491332,37.578670840778045,37.578670840778045
2020-06-03,890.010101010101,19309.151515151516,12.434343434343418,176.66666666666788,26.97640720578014,26.841189588531876,37.9591743463293,37.9591743463293
2020-06-04,902.2020202020202,19480.60606060606,12.191919191919169,171.45454545454413,27.239789807889053,27.10325199109778,38.329786550226075,38.329786550226075
2020-06-05,914.1515151515151,19646.929292929293,11.94949494949492,166.32323232323324,27.49699375891514,27.35916671034136,38.691704616991245,38.691704616991245
2020-06-06,925.7676767676768,19808.272727272728,11.616161616161662,161.34343434343464,27.747425362652063,27.608343028274657,39.04409314523471,39.04409314523471
2020-06-07,937.2323232323232,19964.656565656565,11.464646464646421,156.38383838383743,27.991573522992386,27.85126739562822,39.38764008017702,39.38764008017702
2020-06-08,948.3232323232323,20116.282828282827,11.090909090909122,151.62626262626145,28.229406927001357,28.0879086535776,39.722301356586065,39.722301356586065
2020-06-09,959.3434343434343,20263.121212121212,11.020202020201964,146.8383838383852,28.461584166092983,28.318922097358488,40.04900370187151,40.04900370187151
2020-06-10,969.929292929293,20405.303030303032,10.58585858585866,142.18181818181984,28.687666928064193,28.543871606827093,40.367130349011184,40.367130349011184
2020-06-11,980.2929292929293,20542.909090909092,10.363636363636374,137.60606060606005,28.908058886922174,28.763158837223745,40.67724932429336,40.67724932429336
